admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin4Name_en,admin4Name_ar,admin4Pcode,LocationName_en,LocationName_ar,Location_Pcode,location_type,LastUpdateDate,Latitude_y,Longitude_x,"Hosting individuals, which requires coordination with Quneitra Governorate to reach them (Yes/No)",is Admin1 Capital,is Admin 3 Capital
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Tell Abiad,تل أبيض,SY1102,Ein Issa,عين عيسى,SY110202,Khirbat Karm,خربة كرم,C8335,Khirbat Karm,خربة كرم,C8335,Community,19/12/2018,36.445582,38.796941,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Shuaib al-Ghabīyah,شعيب الغبية,C8336,Shuaib al-Ghabīyah,شعيب الغبية,C8336,Community,19/12/2018,36.182543,38.650931,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Malikeyyeh,المالكية,SY0803,Ya'robiyah,يعربية,SY080302,Twersh,"طويرش
طويرش
طةيسرش",C8337,Twersh,"طويرش
طويرش
طةيسرش",C8337,Community,19/12/2018,36.716463,41.935522,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Jisr-Ash-Shugur,جسر الشغور,SY0704,Darkosh,دركوش,SY070402,Al-Hafriya,الحفرية,C8338,Al-Hafriya,الحفرية,C8338,Community,19/12/2018,36.01341,36.384295,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Jisr-Ash-Shugur,جسر الشغور,SY0704,Darkosh,دركوش,SY070402,Haj Nayef ,الحج نايف,C8339,Haj Nayef ,الحج نايف,C8339,Community,19/12/2018,36.031671,36.41497,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Basira al-jadeda,بصيرا الجديدة,C8340,Basira al-jadeda,بصيرا الجديدة,C8340,Community,19/12/2018,34.997182,35.889923,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Lattakia,اللاذقية,SY06,Lattakia,مركز اللاذقية,SY0600,Qastal Maaf,قسطل معاف,SY060004,Ra's al-Basit,راس البسيط,C8341,Ras al-Basit,راس البسيط,C8341,Community,19/12/2018,35.847806,35.839641,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Al Bab,الباب,SY0202,Eastern Kwaires ,كويرس شرقي,SY020204,Abu Danneh,أبو ضنة,C1276,Abu Danneh,أبو ضنة,C1276,Community,21/03/2019,36.184872,37.429534,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,El Hachem,الهاشم,C8342,El Hachem,الهاشم,C8342,Community,21/03/2019,36.226956,39.128685,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,El Hewi,الهوي,C8343,El Hewi,الهوي,C8343,Community,21/03/2019,36.282926,39.213458,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ath-Thawrah,الثورة,SY1103,Mansura,المنصورة,SY110301,Jeb Ibrahim,جب ابراهيم,C8344,Jeb Ibrahim,جب ابراهيم,C8344,Community,21/03/2019,35.803888,38.35,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Mazionah,مزيونة,C8345,Mazionah,مزيونة - مركز الرقة,C8345,Community,21/03/2019,35.9655,38.846811,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Tel byaa,تل بيا,C8346,Tel byaa,تل بيا,C8346,Community,21/03/2019,35.955555,39.044444,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Hajin,هجين,SY090201,Kishkiyeh,الكشكية,C8365,Kishkiyeh,الكشكية,C8365,Community,21/03/2019,34.81167,40.69472,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Abu Shareb,أبو شارب,C8368,Abu Shareb,أبو شارب,C8368,Community,21/03/2019,36.14484,38.996807,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ath-Thawrah,الثورة,SY1103,Jurneyyeh,الجرنية,SY110302,Bayir Nayif,باير نايف,C8369,Bayir Nayif,باير نايف,C8369,Community,21/03/2019,36.18059,38.20893,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Tell Abiad,تل أبيض,SY1102,Ein Issa,عين عيسى,SY110202,Alabadia,العبادية,C8370,Alabadia,العبادية,C8370,Community,21/03/2019,36.335161,38.996624,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Tell Abiad,تل أبيض,SY1102,Ein Issa,عين عيسى,SY110202,Seda,سعيدة,C8372,Seda,سعيدة - عين عيسى,C8372,Community,21/03/2019,36.516667,38.866667,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Tell Abiad,تل أبيض,SY1102,Ein Issa,عين عيسى,SY110202,Qba salhya,قبة صالحية,C8373,Qba salhya,قبة صالحية,C8373,Community,21/03/2019,36.562408,38.968838,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Kharejeh,خارجة,C8374,Kharejeh,خارجة,C8374,Community,21/03/2019,36.939768,41.405036,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Shikhe Keni,شيخ كيني,C8375,Shikhe Keni,شيخ كيني,C8375,Community,21/03/2019,37.001855,40.79023,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Quamishli,مركز القامشلي,SY080200,Naama,نعمة,C8376,Naama,نعمة,C8376,Community,21/03/2019,37.036135,41.344336,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Gareen,قارين,C8378,Gareen,قارين,C8378,Community,21/03/2019,37.127185,40.897266,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ath-Thawrah,الثورة,SY1103,Al-Thawrah,مركز الثورة,SY110300,Tabaqa,الطبقة,C8745,Tabaqa (Al-Thawrah),الطبقة - مركز الثورة,C8745,Community,22/01/2023,35.83164,38.5431,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Tal Tamer,تل تمر,SY080001,Ein Eltineh,عين التينة,C8746,Ein Eltineh (Tal Tamer),عين التينة - تل تمر,C8746,Community,22/01/2023,36.6153,40.4669,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Tal Tamer,تل تمر,SY080001,Al Kafra,الكفرة,C8747,Al Kafra,الكفرة,C8747,Community,22/01/2023,36.6525,40.4528,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Tal Tamer,تل تمر,SY080001,Hawish,الحويش,C8748,Hawish,الحويش,C8748,Community,22/01/2023,36.548868,40.535086,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Bulbul,بلبل,SY020301,Kurdo,كردو,C8749,Kurdo,كردو,C8749,Community,22/01/2023,36.768611,36.918611,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Tal Tamer,تل تمر,SY080001,Tal Farouk,تل فاروق,C8750,Tal Farouk,تل فاروق,C8750,Community,22/01/2023,36.591234,40.428802,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Tal Tamer,تل تمر,SY080001,Sosa,السوسة,C8751,Sosa (Tal Tamer),السوسة - تل تمر,C8751,Community,22/01/2023,36.454288,40.399185,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Salamiyeh,مركز السلمية,SY050300,Ghazileh,غزيلة,C8752,Ghazileh (As-Salamiyeh),غزيلة - مركز السلمية,C8752,Community,22/01/2023,34.987804,37.076238,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,Saboura,صبورة,SY050303,Adousah,الدوسة,C8753,Adousah,الدوسة,C8753,Community,22/01/2023,35.166003,37.097547,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Tal Tamer,تل تمر,SY080001,Til Barij ,تل بريج,C8754,Til Barij ,تل بريج,C8754,Community,22/01/2023,36.56953,40.54594,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Areesheh,العريشة,SY080005,Qarat al Haba,قارة الحبا,C8755,Qarat al Haba,قارة الحبا,C8755,Community,22/01/2023,36.233885,40.856,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Saan,السعن,SY050302,Um Owaikliyeh Sharqiyeh,ام عويكيلية الشرقية,C8756,Um Owaikliyeh Sharqiyeh,ام عويكيلية الشرقية,C8756,Community,22/01/2023,35.268158,37.435563,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Saan,السعن,SY050302,Dahash,دهش,C8757,Dahash,دهش,C8757,Community,22/01/2023,35.264963,37.318631,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,Oqeirbat,عقيربات,SY050304,Tal Al-Albawi,تل العلباوي ,C8758,Tal Al-Albawi,تل العلباوي ,C8758,Community,22/01/2023,35.14639,37.438134,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hamra,الحمراء,SY050103,As-Shayah,الشياح,C8759,As-Shayah,الشياح,C8759,Community,22/01/2023,35.236193,37.11201,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Salamiyeh,مركز السلمية,SY050300,As-Shweha,الشويحة,C8760,As-Shweha,الشويحة,C8760,Community,22/01/2023,35.2288,37.097678,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Salamiyeh,مركز السلمية,SY050300,Housh Beet Zeydan,حوش بيت زيدان,C8761,Housh Beet Zeydan,حوش بيت زيدان,C8761,Community,22/01/2023,35.012378,36.964295,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Salamiyeh,مركز السلمية,SY050300,Thahret El-Howarah,ظهرة الحوارة ,C8762,Thahret El-Howarah,ظهرة الحوارة ,C8762,Community,22/01/2023,35.012722,37.115455,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Salamiyeh,مركز السلمية,SY050300,Tamak,تمك,C8763,Tamak,تمك,C8763,Community,22/01/2023,35.174106,37.035985,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,As-Salamiyeh,مركز السلمية,SY050300,Asheekh Ali,الشيخ علي,C8764,Asheekh Ali (As-Salamiyeh),الشيخ علي - مركز السلمية,C8764,Community,22/01/2023,34.980766,37.09581,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,As-Salamiyeh,السلمية,SY0503,Saboura,صبورة,SY050303,Jaddoua,جدوعة,C8765,Jaddoua,جدوعة,C8765,Community,22/01/2023,35.137571,37.18622,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al Assaf,العساف,C8766,Al Assaf,العساف,C8766,Community,22/01/2023,36.480649,40.589921,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al Sarb,السرب,C8767,Al Sarb (Al-Hasakeh),السرب - مركز الحسكة,C8767,Community,22/01/2023,36.378601,40.648049,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Areesheh,العريشة,SY080005,Khirbet at tamr,خربة التمر,C8768,Khirbet at tamr (Areesheh),خربة التمر - العريشة,C8768,Community,22/01/2023,36.233073,40.284437,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Al Sheikh Othman,الشيخ عثمان,C8769,Al Sheikh Othman,الشيخ عثمان,C8769,Community,22/01/2023,35.986052,40.773524,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Bu Hamdan (Salman),بو حمدان (سلمان),C8770,Bu Hamdan (Salman),بو حمدان (سلمان),C8770,Community,22/01/2023,36.00458,40.61816,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Madba'a,مدبعة,C8771,Madba'a,مدبعة,C8771,Community,22/01/2023,36.095664,40.657153,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Markada,مركدة,SY080003,Duwaijah,ضويجة,C8772,Duwaijah,ضويجة,C8772,Community,22/01/2023,35.744852,40.753759,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Be'r Al-Hulo Al-Wardeyyeh,بئر الحلو الوردية,SY080004,Gir yazil Alkabeer,جير يازيل الكبير,C8773,Gir yazil Alkabeer,جير يازيل الكبير,C8773,Community,22/01/2023,36.82919,41.0821,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Kisreh,كسرة,SY090101,Abu Janadeel,ابو جناديل,C8774,Abu Janadeel,ابو جناديل,C8774,Community,22/01/2023,36.037568,39.979473,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Al-Mahokiya,المحوكية,C8775,Al-Mahokiya,المحوكية,C8775,Community,22/01/2023,35.937859,38.927637,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-A'aliya,العالية,C8776,Al-Aaliya (Al-Hasakeh),العالية - مركز الحسكة,C8776,Community,22/01/2023,36.448719,40.75964,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Hasan al `Ali,حسن العلي,C8777,Hasan al `Ali,حسن العلي,C8777,Community,22/01/2023,36.04438,41.03013,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Al Batishiyah,البطيشيه,C8778,Al Batishiyah,البطيشيه,C8778,Community,22/01/2023,36.06271,41.10193,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Hamdanyah  ,حمدانية,C8779,Hamdanyah   (Shadadah),حمدانية - شدادة,C8779,Community,22/01/2023,36.073901,41.090674,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Areesheh,العريشة,SY080005,Northern Rashidiyeh,رشيدية شمالي,C8780,Northern Rashidiyeh,رشيدية شمالي,C8780,Community,22/01/2023,36.14978,40.71015,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Southern Jermez,جرمز جنوبي,C8781,Southern Jermez,جرمز جنوبي,C8781,Community,22/01/2023,35.968498,40.803781,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Shadadah,شدادة,SY080002,Tal AlShadadeh,تل الشدادة,C8782,Tal AlShadadeh,تل الشدادة,C8782,Community,22/01/2023,36.032224,40.744066,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Markada,مركدة,SY080003,Western Haddaj,هدج غربي - مركدة,C8783,Western Haddaj,هدج غربي - مركدة,C8783,Community,22/01/2023,36.02114,41.03511,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al Maqasem,المقاسم,C8784,Al Maqasem,المقاسم,C8784,Community,22/01/2023,36.35001,40.85741,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Tell Abiad,تل أبيض,SY1102,Ein Issa,عين عيسى,SY110202,Moalaq,المعلق,C8785,Moalaq,المعلق,C8785,Community,22/01/2023,36.40337,38.84711,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Tell Abiad,تل أبيض,SY1102,Ein Issa,عين عيسى,SY110202,Dibes,الدبس,C8786,Dibes,الدبس,C8786,Community,22/01/2023,36.46036,38.76291,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Afrin,مركز عفرين,SY020300,Astaro,استارو,C8787,Astaro,استارو,C8787,Community,22/01/2023,36.553373,36.852063,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Jandairis,جنديرس,SY020302,Tal Ghazi,تل غازي,C8788,Tal Ghazi,تل غازي,C8788,Community,22/01/2023,36.509753,36.767341,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,Aghtrin,اخترين,SY020401,Azzatiyah,عزاتية,C8789,Azzatiyah,عزاتية,C8789,Community,22/01/2023,36.652572,37.351352,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,Aghtrin,اخترين,SY020401,Tannouzeh,طنوزة,C8790,Tannouzeh,طنوزة,C8790,Community,22/01/2023,36.505005,37.382604,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,A'zaz,مركز اعزاز,SY020400,Al Jalhat,الجلحات,C8791,Al Jalhat,الجلحات,C8791,Community,22/01/2023,36.560882,37.120932,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,A'zaz,مركز اعزاز,SY020400,Armoujeh,ارموجة,C8792,Armoujeh,ارموجة,C8792,Community,22/01/2023,36.661801,37.116747,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,Suran,صوران,SY020405,Baresha,باريشا (اعزاز),C8793,Baresha,باريشا (اعزاز),C8793,Community,22/01/2023,36.638364,37.146331,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Jandairis,جنديرس,SY020302,Hasirkeh,حسيركة,C8794,Hasirkeh,حسيركة,C8794,Community,22/01/2023,36.420056,36.648,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Jandairis,جنديرس,SY020302,Kherbet Alloush,خربة علوش,C8795,Kherbet Alloush,خربة علوش,C8795,Community,22/01/2023,36.354376,36.737476,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Jisr-Ash-Shugur,جسر الشغور,SY0704,Jisr-Ash-Shugur,مركز جسر الشغور,SY070400,Ayn al Asafeer,عين العصافير,C8796,Ayn al Asafeer (Jisr-Ash-Shugur),عين العصافير - مركز جسر الشغور,C8796,Community,22/01/2023,35.787181,36.318435,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Jisr-Ash-Shugur,جسر الشغور,SY0704,Jisr-Ash-Shugur,مركز جسر الشغور,SY070400,Mazraet Haj Yaseen,مزرعة حاج ياسين,C8797,Mazraet Haj Yaseen,مزرعة حاج ياسين,C8797,Community,22/01/2023,35.815472,36.343392,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Jisr-Ash-Shugur,جسر الشغور,SY0704,Jisr-Ash-Shugur,مركز جسر الشغور,SY070400,Mazraet Sheikh Elias,مزرعة شيخ الياس,C8798,Mazraet Sheikh Elias,مزرعة شيخ الياس,C8798,Community,22/01/2023,35.774349,36.359841,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Jisr-Ash-Shugur,جسر الشغور,SY0704,Jisr-Ash-Shugur,مركز جسر الشغور,SY070400,Sheibeye,شعيبية,C8799,Sheibeye,شعيبية,C8799,Community,22/01/2023,35.811098,36.331316,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Harim,حارم,SY0703,Kafr Takharim,كفر تخاريم,SY070303,Jowanya,جوانية,C8800,Jowanya,جوانية,C8800,Community,22/01/2023,36.082942,36.567017,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Jandairis,جنديرس,SY020302,Al-Sati - Ateyyah,الساطي - عطية,C8801,Al-Sati - Ateyyah,الساطي - عطية,C8801,Community,22/01/2023,36.503104,36.745821,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Ma'btali,معبطلي,SY020306,Hamrolk,حمرولك,C8802,Hamrolk,حمرولك,C8802,Community,22/01/2023,36.585122,36.664616,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Ma'btali,معبطلي,SY020306,Kal Eibo,كل ايبو,C8803,Kal Eibo,كل ايبو,C8803,Community,22/01/2023,36.616333,36.723111,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,Aghtrin,اخترين,SY020401,Booz Debbeh,بوز دبة,C8804,Booz Debbeh,بوز دبة,C8804,Community,22/01/2023,36.562979,37.313075,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,Aghtrin,اخترين,SY020401,Mazraat Al Ola,مزرعة العلا,C8805,Mazraat Al Ola,مزرعة العلا,C8805,Community,22/01/2023,36.52369,37.396667,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,A'zaz,اعزاز,SY0204,Aghtrin,اخترين,SY020401,Mazraat Homad,مزرعة حومد,C8806,Mazraat Homad,مزرعة حومد,C8806,Community,22/01/2023,36.464294,37.364907,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Idleb,مركز إدلب,SY0700,Idleb,مركز إدلب,SY070000,Ashwa'eyat Abboud,عشوائية عبود,C8807,Ashwaeyat Abboud,عشوائية عبود,C8807,Community,22/01/2023,35.938507,36.615378,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Bulbul,بلبل,SY020301,Birkash,بركاش,C8808,Birkash,بركاش,C8808,Community,22/01/2023,36.723805,36.799813,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Bulbul,بلبل,SY020301,Tobal,توبال,C8809,Tobal (Bulbul),توبال - بلبل,C8809,Community,22/01/2023,36.766791,36.866852,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Jandairis,جنديرس,SY020302,Jabal Sha'bo,جبل شعبو,C8810,Jabal Shabo,جبل شعبو,C8810,Community,22/01/2023,36.354881,36.753172,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Afrin,عفرين,SY0203,Jandairis,جنديرس,SY020302,Qursaq,قرساق,C8811,Qursaq,قرساق,C8811,Community,22/01/2023,36.3699,36.78267,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Idleb,إدلب,SY07,Harim,حارم,SY0703,Dana,دانا,SY070301,Kafr Lusin,كفرلوسين,C8812,Kafr Lusin,كفرلوسين,C8812,Community,22/01/2023,36.249124,36.708327,No,No,No
